            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458192.500000000, A.D. 2018-Mar-15 00:00:00.0000, -3.820735017645294E+00, -2.459820943076708E+00,  5.430050389879401E-01,  1.893588215715755E-03, -3.280870100396438E-03,  6.186752563494850E-04,  2.643117842160401E-02,  4.576416678955934E+00,  2.559640093012365E-04,
2458193.500000000, A.D. 2018-Mar-16 00:00:00.0000, -3.818835533626404E+00, -2.463098082732945E+00,  5.436228515761025E-01,  1.905378596663549E-03, -3.273407673899169E-03,  6.169496648845483E-04,  2.643262540087365E-02,  4.576667215650064E+00,  2.451094997472970E-04,
2458194.500000000, A.D. 2018-Mar-17 00:00:00.0000, -3.816924262895760E+00, -2.466367755342323E+00,  5.442389378067801E-01,  1.917161646206895E-03, -3.265936000888838E-03,  6.152225406296170E-04,  2.643400969177711E-02,  4.576906898190057E+00,  2.342556941139995E-04,
2458195.500000000, A.D. 2018-Mar-18 00:00:00.0000, -3.815001212763924E+00, -2.469629951641140E+00,  5.448532961449138E-01,  1.928937405934813E-03, -3.258455047166018E-03,  6.134938790271466E-04,  2.643533129826109E-02,  4.577135727259265E+00,  2.234025514326158E-04,
2458196.500000000, A.D. 2018-Mar-19 00:00:00.0000, -3.813066390500107E+00, -2.472884662332036E+00,  5.454659250508275E-01,  1.940705917006678E-03, -3.250964779615809E-03,  6.117636753994469E-04,  2.643659022403838E-02,  4.577353703500537E+00,  2.125500316221884E-04,
2458197.500000000, A.D. 2018-Mar-20 00:00:00.0000, -3.811119803332463E+00, -2.476131878085052E+00,  5.460768229801003E-01,  1.952467220422380E-03, -3.243465166134550E-03,  6.100319249299842E-04,  2.643778647259220E-02,  4.577560827516978E+00,  2.016980952272761E-04,
2458198.500000000, A.D. 2018-Mar-21 00:00:00.0000, -3.809161458448130E+00, -2.479371589538580E+00,  5.466859883834204E-01,  1.964221357240769E-03, -3.235956175503104E-03,  6.082986226537928E-04,  2.643892004717912E-02,  4.577757099872438E+00,  1.908467031713427E-04,
2458199.500000000, A.D. 2018-Mar-22 00:00:00.0000, -3.807191362993091E+00, -2.482603787300172E+00,  5.472934197064359E-01,  1.975968368741221E-03, -3.228437777230875E-03,  6.065637634554930E-04,  2.643999095083056E-02,  4.577942521091796E+00,  1.799958165425456E-04,
2458200.500000000, A.D. 2018-Mar-23 00:00:00.0000, -3.805209524071890E+00, -2.485828461947181E+00,  5.478991153896051E-01,  1.987708296530030E-03, -3.220909941387077E-03,  6.048273420734159E-04,  2.644099918635328E-02,  4.578117091661026E+00,  1.691453964189361E-04,
2458201.500000000, A.D. 2018-Mar-24 00:00:00.0000, -3.803215948747277E+00, -2.489045604027241E+00,  5.485030738680563E-01,  1.999441182597696E-03, -3.213372638436422E-03,  6.030893531078646E-04,  2.644194475632888E-02,  4.578280812027118E+00,  1.582954037368878E-04,
2458202.500000000, A.D. 2018-Mar-25 00:00:00.0000, -3.801210644039808E+00, -2.492255204058587E+00,  5.491052935714521E-01,  2.011167069337849E-03, -3.205825839088606E-03,  6.013497910317693E-04,  2.644282766311268E-02,  4.578433682597885E+00,  1.474457991985737E-04,
